Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
PROVER PROMOCAO DE VENDAS INSTITUICAO DE PAGAMENTO LTDA;20308187;PROVER PROMOCAO DE VENDAS IP - PRUDENCIAL;;87212;n4;2;41;MANAUS;AM;06/2025;272.715;0;120.371;147.349;20.446;125.366;4.711;1;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;;;;b3S;2;9;GOIANIA;GO;06/2025;272.316;114.702;20.443;207.839;195.165;64.477;3.132;0;2
BRAZA BANK S.A. BANCO DE CÂMBIO;19307785;BRAZA BANK BCO CÂMBIO - PRUDENCIAL;;81294;b2;2;39;CURITIBA;PR;06/2025;271.044;0;134.319;213.789;79.472;57.254;5.366;3;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;ATIVA S.A. CTCV - PRUDENCIAL;;82547;n2;2;15;RIO DE JANEIRO;RJ;06/2025;268.521;0;43.540;217.682;84.953;50.838;-2.707;3;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;;;;b3S;2;9;CONCORDIA;SC;06/2025;268.118;174.820;7.562;241.662;159.211;26.456;504;0;8
AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;61384004;AVENUE SECURITIES DTVM - PRUDENCIAL;;88008;n2;2;16;SAO PAULO;SP;06/2025;265.989;0;0;223.420;189.897;42.569;2.402;2;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;;;;b3S;2;9;RIO DE JANEIRO;RJ;06/2025;258.062;66.170;7.509;210.383;189.744;47.679;3.368;0;7
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;;;;b3S;2;9;ROLANDIA;PR;06/2025;256.599;139.573;58.206;270.668;259.175;-14.069;-72.795;0;13
EQI INVESTIMENTOS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;47965438;EQI INVESTIMENTOS CTVM - PRUDENCIAL;;87119;n2;2;15;SAO PAULO;SP;06/2025;255.103;0;47.393;73.887;0;181.216;94.190;2;0
TRANSFEERA INSTITUIÇÃO DE PAGAMENTO S.A;27084098;TRANSFEERA IP - PRUDENCIAL;;87353;n4;3;41;CURITIBA;PR;06/2025;254.726;0;14.385;233.707;222.706;21.019;21.805;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;;;;b3S;2;9;ITAJUBA;MG;06/2025;253.824;108.563;3.415;228.906;218.675;24.918;2.325;0;13
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;AFEAM - PRUDENCIAL;;81108;n1;1;30;MANAUS;AM;06/2025;253.570;41.440;190.302;121.871;8.055;131.698;5.875;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;;;;b3S;2;9;PACAJA;PA;06/2025;253.536;165.781;1.781;221.921;174.279;31.615;1.974;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;;;;b3S;2;9;BRASILIA;DF;06/2025;252.127;130.731;61.903;132.579;121.615;119.549;5.630;0;5
DELCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38224857;DELCRED SCD - PRUDENCIAL;;85393;n1;2;43;ARACAJU;SE;06/2025;251.492;14.995;0;221.102;183.090;30.390;5.283;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;;;;b3S;2;9;BELO HORIZONTE;MG;06/2025;250.201;117.725;10.112;172.206;163.656;77.995;2.034;0;4
BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO - PRUDENCIAL;10045;80075;n2;2;15;OSASCO;SP;06/2025;249.428;0;0;166.576;0;82.851;6.812;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;;;;b3S;2;9;SANTA CRUZ DAS PALMEIRAS;SP;06/2025;248.831;146.827;50.908;216.621;197.123;32.210;1.136;0;3
PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;17079937;PINBANK BRASIL IP - PRUDENCIAL;;86361;n4;3;41;SAO PAULO;SP;06/2025;246.956;0;3.577;217.071;155.639;29.884;1.760;1;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;;;;b3S;2;9;ESMERALDAS;MG;06/2025;244.290;82.712;3.274;221.582;213.027;22.707;3.007;0;14
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;;;;b3S;2;9;SAO VALENTIM;RS;06/2025;243.411;158.501;8.738;213.792;133.984;29.619;1.397;0;9
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;;;;b3S;2;9;CURITIBA;PR;06/2025;241.943;110.738;95.627;219.110;188.573;22.833;2.128;0;5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;;;;b3S;2;9;BOM SUCESSO;MG;06/2025;241.225;68.936;3.399;207.182;201.542;34.043;4.934;0;6
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;;;;b3S;2;9;ABDON BATISTA;SC;06/2025;240.420;127.563;5.157;199.285;165.858;41.135;2.118;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;;;;b3S;2;9;CHAPADA GAUCHA;MG;06/2025;238.607;168.410;4.329;197.148;100.571;41.459;2.686;0;5
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;;;;b3S;2;9;RIO BRANCO;AC;06/2025;238.161;69.152;10.375;198.949;185.400;39.212;397;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;;;;b3S;2;9;ARCOS;MG;06/2025;235.575;97.008;4.179;196.541;191.571;39.035;6.914;0;2
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;;;;b3S;2;9;MAIRI;BA;06/2025;234.322;79.167;24.509;203.448;196.029;30.873;2.346;0;10
WESTERN UNION CORRETORA DE CÂMBIO S.A.;13728156;WESTERN UNION - PRUDENCIAL;51767;80886;n2;3;21;SAO PAULO;SP;06/2025;234.149;0;8.087;84.092;0;150.057;2.250;2;0
EBURY BANCO DE CÂMBIO S.A.;13059145;EBURY BANCO DE CÂMBIO - PRUDENCIAL;;80862;b2;3;39;SAO PAULO;SP;06/2025;233.117;0;62.063;101.334;5.431;131.783;13.820;2;0
STONEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;STONEX DTVM - PRUDENCIAL;52041;84088;n2;3;16;SAO PAULO;SP;06/2025;232.750;0;90.882;33.726;15.497;199.024;16.659;2;0
COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;36947229;COBUCCIO SCFI - PRUDENCIAL;;85173;n1;2;14;MONTE BELO;MG;06/2025;230.140;234;203.704;222.171;205.331;7.969;387;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;;;;b3S;2;9;BRASILIA;DF;06/2025;228.967;121.086;24.634;185.378;178.566;43.589;2.034;0;8
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A - DESENVOLVE MT;6284531;AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;;81146;n1;1;30;CUIABA;MT;06/2025;228.895;126.064;99.723;11.624;6.717;217.271;-2.121;1;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;;;;b3S;2;9;NATAL;RN;06/2025;228.545;121.684;13.650;197.666;184.345;30.879;-1.008;0;5
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;;;;b3S;2;9;CORONEL MARTINS;SC;06/2025;227.154;160.911;6.899;196.584;124.339;30.570;2.434;0;10
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;;;;b3S;2;9;GETULIO VARGAS;RS;06/2025;225.299;145.229;7.273;198.613;120.140;26.686;802;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;;;;b3S;2;9;CERES;GO;06/2025;222.399;56.776;10.396;190.643;167.079;31.755;2.753;0;5
PLUXEE INSTITUIÇÃO DE PAGAMENTO BRASIL S.A.;30798783;PLUXEE IP - PRUDENCIAL;;87889;n4;3;41;SAO PAULO;SP;06/2025;221.444;0;185.570;154.225;32.513;67.219;9.151;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;;;;b3S;2;9;SAO PAULO;SP;06/2025;218.450;162.304;55.557;6.698;0;211.752;11.403;0;0
CARTOS SOCIEDADE DE CRÉDITO DIRETO S.A.;21332862;CARTOS SCD - PRUDENCIAL;;84442;n1;2;43;SAO PAULO;SP;06/2025;218.105;14.100;494;208.306;176.082;9.799;5.326;2;0
CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;37122487;CALCARD IP - PRUDENCIAL;;88170;n1;2;14;PALHOCA;SC;06/2025;217.776;101.691;28.075;182.250;171.275;35.526;-857;2;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;;;;b3S;2;9;UBERABA;MG;06/2025;217.037;92.753;3.107;194.516;181.447;22.522;617;0;4
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;;;;b3S;2;9;ITAPAGIPE;MG;06/2025;216.185;95.431;6.101;168.501;115.171;47.684;3.237;0;0
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;;84026;n2;3;16;SAO PAULO;SP;06/2025;212.717;0;150.150;27.367;1.156;185.350;31.566;3;0
MONTE BRAVO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;50489148;MONTE BRAVO CTVM - PRUDENCIAL;;87281;n2;2;15;SAO PAULO;SP;06/2025;209.985;0;110.129;112.814;0;97.171;-21.059;2;8
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;;;;b3S;2;9;BELEM;PA;06/2025;208.480;100.464;10.408;130.151;120.862;78.329;4.416;0;0
BANESTES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;28156057;BANESTES - PRUDENCIAL;30159;80147;n2;1;16;VITORIA;ES;06/2025;208.451;0;0;10.394;628;198.058;31.141;2;0
C&A PAY SOCIEDADE DE CRÉDITO DIRETO S.A.;49173791;C&A PAY SCD - PRUDENCIAL;;86787;n1;3;43;BARUERI;SP;06/2025;205.499;0;163.608;66.117;0;139.382;5.567;2;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;;84552;n1;2;14;NOVO HAMBURGO;RS;06/2025;204.465;167.187;23.587;186.264;174.369;18.201;799;2;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;;;;b3S;2;9;ROLIM DE MOURA;RO;06/2025;204.265;126.615;8.072;174.027;146.376;30.238;-464;0;5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;;;;b3S;2;9;SEARA;SC;06/2025;203.396;100.312;44.553;174.572;170.606;28.825;-449;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;;;;b3S;2;9;BRASILIA;DF;06/2025;202.942;113.741;37.749;143.653;137.958;59.289;2.234;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;;;;b3S;2;9;SAO SEBASTIAO DO PARAISO;MG;06/2025;201.767;99.572;4.439;174.425;169.890;27.342;4.842;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;;;;b3S;2;9;ARARAQUARA;SP;06/2025;201.592;63.338;77.427;180.589;171.335;21.003;638;0;5
MERCEDES-BENZ LEASING DO BRASIL ARRENDAMENTO MERCANTIL S.A.;162760;MERCEDES-BENZ - PRUDENCIAL;51262;80563;n1;3;19;SAO BERNARDO DO CAMPO;SP;06/2025;200.616;16.758;132.695;53.825;0;146.791;5.577;2;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;;;;b3S;2;9;RIO FORTUNA;SC;06/2025;200.535;135.431;4.687;174.566;123.158;25.969;2.941;0;5
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;;;;b3S;2;9;VOTUPORANGA;SP;06/2025;198.691;39.440;8.854;159.504;139.951;39.187;3.224;0;3
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;;;;b3S;2;9;CURITIBA;PR;06/2025;191.757;42.022;108.414;166.880;153.999;24.877;1.758;0;2
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;;;;b3S;2;9;DOURADOS;MS;06/2025;191.589;100.318;1.630;146.931;130.878;44.658;-6.159;0;5
VITREO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;34711571;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;16;RIO DE JANEIRO;RJ;06/2025;189.738;0;129.281;11.804;0;177.934;32.132;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DFMIL LTDA. - SICOOB DFMIL;4649337;;;;b3S;2;9;BRASILIA;DF;06/2025;187.750;85.392;14.271;156.064;150.915;31.686;3.682;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;;;;b3S;2;9;GUAXUPE;MG;06/2025;186.342;86.307;3.648;154.402;145.791;31.940;4.578;0;4
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;;;;b3S;2;9;XANXERE;SC;06/2025;186.259;129.651;5.652;165.481;117.727;20.777;2.030;0;5
COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.;5938780;COOPER CARD IP - PRUDENCIAL;;86134;n4;2;41;BARUERI;SP;06/2025;185.730;114.204;26.031;134.579;719;51.151;1.893;1;0
BRINKS PAY INSTITUICAO DE PAGAMENTO LTDA;9437293;BRINKS PAY IP - PRUDENCIAL;;86811;n4;3;41;SAO PAULO;SP;06/2025;185.385;0;0;141.971;89.419;43.414;1.312;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;;;;b3S;2;9;CRUZ ALTA;RS;06/2025;183.964;94.674;10.747;169.530;162.173;14.434;-4.270;0;6
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;;;;b3S;2;9;OURINHOS;SP;06/2025;183.625;69.064;109.508;157.142;152.597;26.483;22;0;3
PAY4FUN INSTITUICAO DE PAGAMENTO S.A.;20757199;PAY4FUN IP S.A. - PRUDENCIAL;;86299;n4;2;41;SAO PAULO;SP;06/2025;182.783;0;35.946;142.420;135.882;40.363;-8.410;1;0
BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO;93026847;BANRISUL - PRUDENCIAL;30173;80154;n2;1;15;PORTO ALEGRE;RS;06/2025;182.160;0;45.183;31.375;2.048;150.785;15.612;2;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;;;;b3S;2;9;CAPITOLIO;MG;06/2025;180.832;104.224;3.291;151.191;121.893;29.641;2.106;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;;;;b3S;2;9;SANTO ANDRE;SP;06/2025;180.336;60.398;109.443;167.693;161.077;12.644;1.642;0;7
BANCO ITAUBANK S.A.;60394079;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;06/2025;180.027;0;1.080;14.378;0;165.650;5.819;2;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;;;;b3S;2;9;JAGUARUNA;SC;06/2025;176.811;129.449;4.725;159.002;111.433;17.809;2.781;0;6
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;;;;b3S;2;9;MONTES CLAROS;MG;06/2025;175.823;58.736;3.464;142.215;131.987;33.608;4.002;0;4
TIVIO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3384738;BRADESCO - PRUDENCIAL;10045;80075;n2;2;16;OSASCO;SP;06/2025;174.523;0;38;111.385;9.277;63.138;-13.661;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO;50735161;;;;b3S;2;9;NOVA MUTUM;MT;06/2025;173.825;131.379;3.224;155.023;93.019;18.802;-1.848;0;10
URBANO S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;53842122;URBANO SCFI - PRUDENCIAL;;87786;n1;2;14;BARUERI;SP;06/2025;172.923;0;11.110;160.639;160.110;12.284;988;2;0
TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA;61747085;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;52027;82619;n2;3;15;SAO PAULO;SP;06/2025;172.695;0;103.016;80.072;372;92.622;6.610;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;;;;b3S;2;9;SAO PAULO;SP;06/2025;168.772;74.012;84.483;15.696;0;153.076;13.191;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;;;;b3S;2;9;ACAILANDIA;MA;06/2025;166.569;103.732;12.109;134.973;118.826;31.597;670;0;11
ASA SOCIEDADE DE CRÉDITO DIRETO S.A.;48703388;ASA SCD - PRUDENCIAL;;86608;n1;2;43;SAO PAULO;SP;06/2025;163.062;949;26.858;130.791;118.807;32.271;1.434;2;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;;81263;b1;3;28;SAO PAULO;SP;06/2025;163.013;19.482;42.079;22.192;20.227;140.821;-5.705;2;0
MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA;11351086;MERCADO BITCOIN IP - PRUDENCIAL;;87061;n4;2;41;SAO PAULO;SP;06/2025;162.435;0;6.191;141.274;126.775;21.162;4.916;1;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;;;;b3S;2;9;RIO RUFINO;SC;06/2025;161.222;106.743;24.907;137.788;107.625;23.434;848;0;3
OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;13673855;OSLO CAPITAL DTVM S.A. - PRUDENCIAL;;84253;n2;2;16;SAO PAULO;SP;06/2025;160.881;0;0;146.695;133.887;14.187;1.881;2;0
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;;;;b3S;2;9;SAO PAULO;SP;06/2025;160.388;43.771;11;68.445;0;91.942;10.310;0;0
PLANTAE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;35551187;PLANTAE CFI - PRUDENCIAL;;85630;n1;2;14;PRESIDENTE PRUDENTE;SP;06/2025;159.151;143.009;6.039;132.984;131.750;26.167;1.524;2;0
SERVNET INSTITUIÇÃO DE PAGAMENTO LTDA.;29759316;SERVNET IP - PRUDENCIAL;;86701;n4;2;41;UBERLANDIA;MG;06/2025;158.514;22.032;822;148.258;8.551;10.256;-254;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;;;;b3S;2;9;FLORIANOPOLIS;SC;06/2025;153.765;74.612;1.804;139.656;136.662;14.108;257;0;6
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;;;;b3S;2;9;NOVA BRASILANDIA;RO;06/2025;152.847;93.646;6.738;117.574;99.456;35.272;1.738;0;3
BANCO DE LA NACION ARGENTINA;33042151;BCO LA NACION ARGENTINA - PRUDENCIAL;;81270;b1;3;28;SAO PAULO;SP;06/2025;152.765;39.510;29.309;117.534;49.391;35.230;-2.243;2;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;;;;b3S;2;9;CATANDUVA;SP;06/2025;152.057;59.774;88.199;11.708;0;140.349;7.387;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;;;;b3S;2;9;BELEM;PA;06/2025;151.733;103.024;3.409;130.425;124.091;21.307;1.454;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO E BENEFÍCIOS SOCIAIS BECOOPER;45691128;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;06/2025;150.120;92.243;42.376;16.559;0;133.560;1.999;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;;;;b3S;2;9;PRADOPOLIS;SP;06/2025;149.540;118.805;26.447;5.819;2.094;143.721;11.112;0;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;OMNI - PRUDENCIAL;50940;80460;n1;2;10;SAO PAULO;SP;06/2025;149.292;124.458;14.731;126.922;120.298;22.370;723;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;;;;b3S;2;9;SAO PAULO;SP;06/2025;148.038;89.481;40.720;107.985;102.976;40.053;-515;0;6
CAPPTA INSTITUIÇÃO DE PAGAMENTO S.A.;13966572;CAPPTA IP - PRUDENCIAL;;87827;n4;2;41;SAO PAULO;SP;06/2025;146.590;0;361;134.002;75.409;12.589;8.262;1;0
COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC;64480833;;;;b3S;2;9;MARTINHO CAMPOS;MG;06/2025;146.522;67.929;3.563;117.435;103.970;29.087;3.619;0;1
PICPAY INVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;7138049;PICPAY - PRUDENCIAL;52632;88022;n2;2;16;SAO PAULO;SP;06/2025;145.085;0;6.738;56.240;39.036;88.846;-1.556;2;0
ROADCARD INSTITUICAO DE PAGAMENTO INTEGRADO DA LOGISTICA S.A.;12815827;ROADCARD IP - PRUDENCIAL;;87906;n4;2;41;BARUERI;SP;06/2025;144.315;0;1.907;100.335;73.036;43.980;18.005;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;;;;b3S;2;9;DORES DO INDAIA;MG;06/2025;143.878;44.728;3.054;121.324;119.312;22.555;3.376;0;1
SRM BANK INSTITUIÇÃO DE PAGAMENTO S/A;22575466;SRM BANK IP - PRUDENCIAL;;86024;n4;2;41;SAO PAULO;SP;06/2025;143.657;0;6.479;134.187;126.974;9.470;2.166;1;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;;;;b3S;2;9;TERESINA;PI;06/2025;142.996;72.603;8.557;123.017;115.214;19.979;159;0;6
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A.;11836226;PIAUÍ FOMENTO - PRUDENCIAL;;81160;n1;1;30;TERESINA;PI;06/2025;141.857;81.816;55.039;54.666;52.452;87.191;939;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3212823;;;;b3S;2;9;PORTO ALEGRE;RS;06/2025;141.333;64.822;37.308;122.249;108.051;19.084;1.398;0;2
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;;;;b3S;2;9;CAMPO GRANDE;MS;06/2025;141.283;97.764;2.564;122.221;117.927;19.062;1.686;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;;;;b3S;2;9;AGUAS DE LINDOIA;SP;06/2025;140.022;50.030;29.948;128.729;123.826;11.293;-1.990;0;5
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;;;;b3S;2;9;MONTES CLAROS;MG;06/2025;138.917;62.681;2.155;123.760;119.321;15.157;1.412;0;3
HAITONG SECURITIES DO BRASIL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;33894445;HAITONG - PRUDENCIAL;51482;80666;n2;3;15;SAO PAULO;SP;06/2025;138.279;0;42.289;20.920;0;117.359;3.221;2;0
