Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
CECMF DA COONAI;48013940;b3S;;I;2;RIBEIRAO PRETO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;17,10%
CECME DA CIA VIDRARIA SANTA MARINA-MAUA;48140925;b3S;;I;2;MAUA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;3,76%
CECMF DA OWENS-CORNING FIBERGLAS A.S.;48172860;b3S;;I;2;RIO CLARO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,39%
CECMF DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,99%
CECME DA METALURGICA BARRA DO PIRAI-MATAO;49054216;b3S;;I;2;MATAO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,20%
CECME DO GRUPO SVEDALA;49060635;b3S;;I;2;SOROCABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,93%
COOPERATIVA DE CRÉDITO DE GUARULHOS;49069990;b3S;;I;2;GUARULHOS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;26,73%
CCME DA SKF;49091119;b3S;;I;2;CAJAMAR;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,37%
CCE DO GRUPO SERRANA;49204605;b3S;;I;2;CAJATI;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,93%
CECME DA ARNO;49331093;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,51%
CCR DOS PLANTADORES DE CANA DA REGIAO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;28,46%
CECMF DA CERAMICA PORTO FERREIRA;49616303;b3S;;I;2;PORTO FERREIRA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,18%
CCR DOS FORNECEDORES DE CANA DA REG DE CATANDUVA LTDA;49654502;b3S;;I;2;CATANDUVA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,60%
CCR DOS PLANTADORES DE CANA REGIAO DE PORTO FELIZ CREDIPORTO;50334234;b3S;;I;2;PORTO FELIZ;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;13,89%
CECMF DA DANA ALBARUS SAO PAULO;50654300;b3S;;I;2;OSASCO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,49%
CC DOS PLANTADORES DE CANA DA REGIAO DE LENCOIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,99%
CCF DA ASEA BROWN BOVERI - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,31%
CC DOS FORNECEDORES DE CANA DA REG DE STA BARBARA D'OESTE;51319283;b3S;;I;2;SANTA BARBARA D'OESTE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,22%
CECM DOS MAGISTRADOS DE SAO PAULO;51489318;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;16,23%
CECMF DA VIACAO BONAVITA;51920502;b3S;;I;2;CAMPINAS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,22%
CECMF DO ATACADAO;52046299;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,46%
CECMS DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;;I;2;VOTORANTIM;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,71%
CC DOS PLANTADORES DE CANA DA REGIAO DE JAU;52198074;b3S;;I;2;JAU;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;15,75%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,33%
CECMF DAS EMPRESAS DE ENERGIA ELETRICA DO EST SP - COOPENERG;52301496;b3S;;I;2;BAURU;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,03%
CC DE MIRASSOL - COCREMIR;52436367;b3S;;I;2;MIRASSOL;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;111,76%
CCF DA ACOS VILLARES - USINA ANHANGUERA;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,40%
CCR DOS PLANTADORES DE CANA DA REGIAO DE IGARAPAVA;52623311;b3S;;I;2;IGARAPAVA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;13,10%
CECM DOS FUNCIONARIOS DA ORGANIZACAO SEARLE LTDA.;52640075;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,18%
CECMF DA NITRO QUIMICA;52935442;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;3,58%
CECM DOS COLABORADORES DA CEBRACE;53184438;b3S;;I;2;JACAREI;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,61%
CC POPULAR DE OLIMPIA LTDA;53224630;b3S;;I;2;OLIMPIA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;14,07%
CCMF GRUPO INEPAR;53236808;b3S;;I;2;ARARAQUARA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,09%
CECMF DO GRUPO CLC;53264529;b3S;;I;2;BARUERI;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;7,98%
CECME DAS INDUSTRIAS GESSY LEVER;53272365;b3S;;I;2;VALINHOS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;9,12%
CECMF DA MARCHESAN LTDA;53505681;b3S;;I;2;MATAO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
COOPCRED-CC FORN CANA E AGROPECUARIST DA REG OESTE PAULISTA;53623781;b3S;;I;2;VALPARAISO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;17,21%
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DO CENTRO DO ESTADO DE SÃO PAULO;53776852;b3S;;I;2;ARARAQUARA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,05%
CCMS DE ORGAOS GESTORES DE RECURSOS HIDRICOS DO EST DE SP;53800488;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,85%
CECMF DE VILLARES METALS-CREDIMETALS;53846242;b3S;;I;2;SUMARE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,28%
CCR COONAI;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;24,06%
CCMF DAS EMPRESAS FERROVIARIAS DO EST. SAO PAULO;53932869;b3S;;I;2;OSASCO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;30,24%
CCR DA REGIAO DE ORLANDIA;53935029;b3S;;I;2;ORLANDIA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;19,02%
CCR COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;14,57%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOSÉ DOS CAMPOS;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,79%
CCR DO CENTRO-OESTE PAULISTA;54213889;b3S;;I;2;MARILIA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;81,86%
CECME DA CIA BRASILEIRA DE ALUMINIO;54335401;b3S;;I;2;ALUMINIO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,93%
CC DOS FORNECEDORES DE CANA DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;17,11%
CECME DA SABESP - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,98%
CCME FIACAO ALPINA;55319370;b3S;;I;2;VOTORANTIM;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;3,16%
CCF DO GRUPO PAGLIATO;55381305;b3S;;I;2;SOROCABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,27%
CECMF DA S.A. INDUSTRIAS VOTORANTIM-MOAGEM JAGUARE;55427140;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,47%
CECMF DE VALVULAS SCHRADER DO BRASIL;55896724;b3S;;I;2;JACAREI;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,37%
CECME DA ELEKTRO DE RIO CLARO;56396682;b3S;;I;2;RIO CLARO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,88%
CECMF DO GRUPO BSH CONTINENTAL;56882988;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,71%
CECMF DA BOMBRIL;57038408;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,60%
CECMF DA FCAV CAMPUS DE JABOTICABAL - COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,18%
CECMF DA TICKET SERVICOS COMERCIO E ADMINISTRACAO LTDA;57440521;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,89%
CECME DA CAIO;57542409;b3S;;I;2;BOTUCATU;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCANBRASIL;57545436;b3S;;I;2;SANTO ANDRE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,00%
CECME DAS EMPRESAS DO GRUPO ECONOMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,49%
CECME DAS EMPRESAS DE TELECOMUNICACOES DO ESTADO SAO PAULO;57598120;b3S;;I;2;SANTO ANDRE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,73%
CECM TRABALHADORES COOPERATIVAS REG HOLAMBRA - CREDIHOLAMBRA;57647653;b3S;;I;2;HOLAMBRA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,43%
CECMF DA NGK;57687899;b3S;;I;2;MOGI DAS CRUZES;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;3,90%
CECMF DA CAROL - COOPERCAROL;57987273;b3S;;I;2;ORLANDIA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,57%
CCF DE TINTAS CORAL - COOPERCORAL;57996878;b3S;;I;2;MAUA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,80%
CECME DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;;I;2;LENCOIS PAULISTA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,20%
CCME DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,71%
CCE DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,04%
CECME DA USIPARTS;59301762;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;3,62%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,55%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MWM MOTORES DIESEL;59620708;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,31%
CCR DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;23,55%
CCR DA REGIAO DE CASA BRANCA;59869792;b3S;;I;2;CASA BRANCA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;131,70%
CECMF DA ACOS VILLARES S.A.-CREDIACOS;60219045;b3S;;I;2;PINDAMONHANGABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,71%
COOPERATIVA DE CRÉDITO RURAL COLABA;60793148;b3S;;I;2;BATATAIS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;35,54%
CECME DA CIA VIDRARIA SANTA MARINA;61039038;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;4,28%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PTI;62035456;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA CIMAF - COOPERCIMAF;62041603;b3S;;I;2;OSASCO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;9,79%
CCR DA REGIAO DA MOGIANA;62109566;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;47,76%
CECMF DA USINA MOEMA ACUCAR E ALCOOL LTDA;62158035;b3S;;I;2;ORINDIUVA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA COPLANA;62239819;b3S;;I;2;GUARIBA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;7,81%
CECMF DE BRINQUEDOS BANDEIRANTE;62278809;b3S;;I;2;FERRAZ DE VASCONCELOS;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,58%
CECME DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,92%
CECMF DA NESTLE;62562012;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,58%
CECMF DAS EMPRESAS RHODIA-STER, FIBRAS E RESINAS LTDA;62605290;b3S;;I;2;POCOS DE CALDAS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,92%
CCR DAS REGIOES NORDESTE PAULISTA E SUL MINEIRA;62612643;b3S;;I;2;BRAGANCA PAULISTA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
CECM DOS POLICIAIS MILITARES DO ESTADO DE SAO PAULO -COOPMIL;62673470;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;10,49%
CECMF SPIRAX SARCO INDUSTRIA E COMERCIO;62781158;b3S;;I;2;COTIA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,00%
CECME DA ALCATEL TELECOMUNICACOES;62781232;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,57%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA KRAFT FOODS E PHILIP MORRIS BRASIL;62795257;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,68%
CECME SYLVANIA DO BRASIL ILUMINACAO;62845474;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,52%
CECMS DA FEDERACAO DO COMERCIO, SESC E SENAC DE SAO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,40%
CECRESP-CENTRAL DAS COOPERATIVAS DE CREDITO DO EST SAO PAULO;62931522;b3C;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;39,66%
CCR DE SERRINHA DE RESPONSABILIDADE LTDA;63229629;b3S;;I;2;SERRINHA;BA;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;231,31%
CCCR DO ESTADO DE SAO PAULO - SICOOB - SP - COCECRER;63917579;b3C;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;18,35%
CCR ITAUNA LTDA;64237530;b3S;;I;2;ITAUNA;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;31,63%
CCR PLANT. CANA E PRODUT.RURAIS NE DE MG E SUL BAHIA LTDA;64276058;b3S;;I;2;NANUQUE;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;33,10%
CECME MANNESMANN E EMPR.CONSORCIADAS MG COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,04%
CCR PAINS LTDA;64474059;b3S;;I;2;PAINS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;21,89%
CCR MARTINHO CAMPOS LTDA;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;12,28%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED - COPERCANA-CANAOESTE;64739121;b3S;;I;2;SERTAOZINHO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;21,18%
CECMF DA ANDORINHA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;2,59%
CECME DA FUNDACAO PARA O DESENVOLVIMENTO DA EDUCACAO;64764129;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,65%
CCR PATROCINIO LTDA;65229254;b3S;;I;2;PATROCINIO;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;17,71%
CCR CARMO DO CAJURU LTDA;65239402;b3S;;I;2;CARMO DO CAJURU;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;34,00%
CECMS UNIVERSIDADE FEDERAL DE UBERLANDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;0,72%
CECMS DA UNIVERSIDADE FEDERAL DE LAVRAS LTDA;65338832;b3S;;I;2;LAVRAS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;18,13%
CECMF DA ACSC HOSPITAL SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;5,26%
CECM EMPREGADOS DA METALAC;65594772;b3S;;I;2;SOROCABA;SP;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,18%
CCR MURIAE LTDA;66193350;b3S;;I;2;MURIAE;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;38,09%
CCR BAMBUI LTDA;66259110;b3S;;I;2;BAMBUI;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;23,36%
CCR POMPEU LTDA;66262643;b3S;;I;2;POMPEU;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;19,58%
CCR MEDEIROS LTDA;66284134;b3S;;I;2;MEDEIROS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;24,09%
CCR DA REGIAO DE ARAXA LTDA;66398496;b3S;;I;2;ARAXA;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;42,89%
CCR SAO ROQUE DE MINAS LTDA;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;20,33%
CECM COMERCIARIOS DE IGUATAMA LTDA.;66455718;b3S;;I;2;IGUATAMA;MG;03/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;19,96%
